obs_id,n_subruns,time,elapsed_time,corrected_elapsed_time,zd,min_zd,max_zd,az,ra,dec,events,ly_i,ly_i_err,ly_i_fit_p0,ly_i_fit_p1,ly_i_fit_u_p0,ly_i_fit_u_p1,ly_i_fit_chi2,ly_i_fit_pvalue,ly_i_fit_ndf,ly_i_fit_error_flag,ly_b3_fit_p0,ly_b3_fit_p1,ly_b3_fit_u_p0,ly_b3_fit_u_p1,ly_b3_fit_chi2,ly_b3_fit_pvalue,ly_b3_fit_ndf,ly_b3_fit_error_flag,ly_i_scaling,ly_i_scaling_err,ly_b3_scaling,ly_b3_scaling_err,ff_events,pedestal_events,num_contained_mu_rings,dcheck_fname,dl1_runwise_fname,dl2_fname,dl3_fname,intensity_cut,psf_spotsize,psf_time,alt,picture_thresh,boundary_thresh,diffuse_nsb_std,ff_charge_mean,ff_charge_stddev,ff_rel_time_mean,ff_rel_time_stddev,pedestal_charge_mean,pedestal_charge_stddev,pedestal_fraction_pulses_above10,pedestal_fraction_pulses_above30,cosmics_rate,cosmics_cleaned_rate,intensity_at_half_peak_rate,cosmics_peak_rate,cosmics_rate_at_422_pe,delta_cosmics_rate_at_422_pe,cosmics_spectral_index,delta_cosmics_spectral_index,ZD_corrected_intensity_at_half_peak_rate,ZD_corrected_cosmics_peak_rate,ZD_corrected_cosmics_rate_at_422_pe,ZD_corrected_delta_cosmics_rate_at_422_pe,ZD_corrected_cosmics_spectral_index,intensity_spectrum_fit_p_value,intensity_at_reference_rate,light_yield,mu_effi_mean,mu_effi_stddev,mu_width_mean,mu_width_stddev,mu_radius_mean,mu_radius_stddev,mu_intensity_mean,mu_hg_peak_sample,mu_hg_peak_sample_stddev,temperature,pressure,humidity,wind_speed,wind_gust,wind_speed_average,tng_dust,tng_seeing,rain,psf_time_since_h,ly_b3,ly_b3_p_value,ly_b3_err,separation_deg,ly_source_used,ly_b3_scaling_used,ly_b3_scaling_used_err
21945,128,2025-09-23 03:27:47.550846,1179.4021701812744,1179.4021701812744,40.95930257697741,38.80352384744495,43.093800302363064,89.19705092938224,83.26857145970499,21.788729281594154,7236489,0.948678275500393,0.013796492936621352,0.9510583171015509,2.857623556674401e-07,0.0014793619752087738,2.3372320077714645e-06,267.5796640623584,1.4511725154875421e-12,124.0,False,0.9753996015357588,9.697294790204815e-06,0.00775237531778228,1.1362429408546351e-05,,,124.0,False,1.0512748946159873,0.0014832995442516817,1.0192862189722673,,111595.0,111950.0,3567,DL1_datacheck_20250922.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL1/20250922/v0.11/tailcut84/dl1_LST-1.Run21945.0011.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL2/20250922/v0.11/tailcut84/nsb_tuning_0.22/dl2_LST-1.Run21945.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL3/20250922/v0.11/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.7_thetacont0.7/irf_interp/dl3_LST-1.Run21945.fits,51.77778107230209,42.20000076293945,2025-09-24 19:40:06,49.04069742302259,8.0,4.0,1.855629776162576,71.01707515394989,9.838265084098069,0.0014415325243874707,0.407159911567507,2.3772475295047304,1.8947842999475075,0.0033228549710892508,0.00014508504112176307,6135.726373038427,3999.461014451924,39.17494140851676,32.32099743163095,1.3759398033891126,0.02330791182945897,-2.339283097251711,0.10321677573575916,37.02962654187188,47.36104905673448,1.6294033736927096,0.02759570788025897,-2.2418233205751505,0.5011766075932662,409.8490151568862,0.9486782755003927,0.1933976948331138,0.018354738424029172,0.07537613025358095,0.021228389938761152,1.0223028830405325,0.09691152630729408,1993.756730022889,12.723946535946137,1.296055927934855,8.919799550550875,788.2092499551586,86.08626749880595,10.097111932639116,12.480834858104334,9.036077842210872,3.9600000000000004,1.18,12.0,-40.04212940880894,0.9802714753643944,0.5376909922486758,,0.40772645029786303,ly_b3,1.0192862189722673,
21946,142,2025-09-23 03:47:44.096196,1206.349761247635,1206.349761247635,37.00055048518535,34.79658366721162,39.167178556579366,90.59690772815634,83.97649945476567,22.24688108794886,8056223,0.9477889197576377,0.014115347326486631,0.9518296350395513,-4.875030740677245e-07,0.0017659204169747558,2.5850518582647995e-06,205.5501900068516,0.00016947103338782465,138.0,False,0.9814676038806454,-1.3042407011683422e-05,0.006652338126880333,9.542847789587901e-06,,,138.0,False,1.0509314027354457,0.0014085415708647506,1.0270997052293103,,114062.0,113995.0,3706,DL1_datacheck_20250922.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL1/20250922/v0.11/tailcut84/dl1_LST-1.Run21946.0086.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL2/20250922/v0.11/tailcut84/nsb_tuning_0.22/dl2_LST-1.Run21946.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL3/20250922/v0.11/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.7_thetacont0.7/irf_interp/dl3_LST-1.Run21946.fits,50.71446489162645,42.20000076293945,2025-09-24 19:40:06,52.99944951481465,8.0,4.0,1.8748686310392249,70.96036411689673,9.835939983114978,0.001380316294141455,0.40696620144360574,2.406269488478836,1.919325682409122,0.00315197076802622,3.24741805871454e-05,6678.181783422469,4104.396717316221,38.63483535367924,33.434116327679405,1.4317942587266532,0.025084978490998732,-2.3238421726837304,0.10670784522807669,37.12424141186945,47.33761592227323,1.6284606403044186,0.028549254357136324,-2.246634452368107,0.48339786092687453,409.6867820518983,0.9477889197576377,0.19415065729592443,0.017235066225431892,0.0771188885460791,0.02071831691493024,1.0191257973013061,0.09636350819353559,1983.6325079243884,12.479750852350046,1.300023940335284,8.943734670750802,788.1493238633774,85.93451440832318,9.788731747834495,14.386182092936036,9.972291791332431,3.96,1.18,12.0,-39.70596385682558,0.9733928567606305,0.5026889737603785,,0.3927593484785454,ly_b3,1.0270997052293103,
21947,144,2025-09-23 04:08:07.993788,1237.4032337665558,1227.2440196897674,32.01280704101869,29.748999088209928,34.29532341704815,94.52671165316893,83.2723431285826,21.78813356455215,8186467,0.9212731232518016,0.014962844291140268,0.9492115163272311,1.2208845216526262e-05,0.0016053872027337573,2.2748557186623286e-06,992.5461347815974,0.0,138.0,False,1.0022443345625276,-5.5641451249716065e-05,0.017049579413544146,2.3780958963142228e-05,,,140.0,False,1.0453654300452009,0.0017039139632459707,1.0332985895116433,,112639.0,116565.0,3798,DL1_datacheck_20250922.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL1/20250922/v0.11/tailcut84/dl1_LST-1.Run21947.0004.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL2/20250922/v0.11/tailcut84/nsb_tuning_0.22/dl2_LST-1.Run21947.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL3/20250922/v0.11/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.7_thetacont0.7/irf_interp/dl3_LST-1.Run21947.fits,50.01774665404788,42.20000076293945,2025-09-24 19:40:06,57.98719295898131,8.0,4.0,1.832376781137258,70.4793896325196,9.790369933188256,0.0013326228133312484,0.40621417361847806,2.331136022962971,1.8643190115952877,0.002987618757858989,9.518812197687993e-05,6670.610627273166,4143.453884000539,37.71597784119297,34.979152465506196,1.4510523357327423,0.024560632098410015,-2.280711590752901,0.11796749456423708,36.72163593363925,46.811027493987474,1.5867277028757423,0.026860467217616896,-2.224928854290397,0.49165284856862146,399.7585648856708,0.9212731232518018,0.19420459950100438,0.01689207369215919,0.07751563325938218,0.02048825735225796,1.020605150693245,0.09514437218451845,1990.543035046501,12.318397661939146,1.3868734769950677,8.861043633695639,788.0904682879393,87.76212829916281,9.169107410027609,13.667849897508486,9.307798085919208,1.1805937369267836,-0.04159388175395379,11.999999999999998,-39.362722893354764,0.9671082302714822,0.48325441366365907,,0.4051713333183215,ly_b3,1.0332985895116433,
21948,127,2025-09-23 04:29:02.670668,1164.651706457138,1164.651706457138,28.02039403524037,25.941680608894927,30.10986977154552,96.42502193748822,83.97941321690236,22.246141371577817,7227984,0.7776423448973233,0.017454020704527257,0.9954614661009671,-0.00014421401435093327,0.0014608852143095446,3.07277363891466e-06,6580.906187550941,0.0,120.0,False,1.054071399488424,-0.00027655286561092745,0.019309269801801813,3.19457636134964e-05,,,123.0,False,1.0926708287245177,0.0031394266694299415,1.1313234741569282,,110338.0,110442.0,3859,DL1_datacheck_20250922.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL1/20250922/v0.11/tailcut84/dl1_LST-1.Run21948.0074.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL2/20250922/v0.11/tailcut84/nsb_tuning_0.22/dl2_LST-1.Run21948.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL3/20250922/v0.11/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.7_thetacont0.7/irf_interp/dl3_LST-1.Run21948.fits,50.0,42.20000076293945,2025-09-24 19:40:06,61.979605964759635,8.0,4.0,1.8701007989189975,71.27030204644126,9.85180467564437,0.0013339862151820826,0.4053578350840852,2.3933563459835563,1.9087394882623319,0.002980332644609845,1.5092445438183914e-05,6206.13352466333,3711.3129839895823,37.00710952523553,32.35115047017588,1.2583809629234364,0.021802301652824183,-2.1968216051034855,0.10972548700518955,36.2889845043822,41.028532273506144,1.3440880927834074,0.023285983228964503,-2.1552073729157404,0.5115330988672507,358.76328025059325,0.7776423448973233,0.19236977393875032,0.015690581498092753,0.07786939572761724,0.020127099301425637,1.014116351638833,0.09526382265212842,1965.6220201487135,12.220784294354269,1.3585417106048803,8.892640490332932,788.1938084408216,88.52815836615645,11.213718973315009,15.290903521277494,11.048009986290188,5.271255157181146,0.5056537712174994,12.0,-39.02315202754706,0.857775417404283,0.5302448414191883,,0.3945242782424755,ly_b3,1.1313234741569282,
21949,140,2025-09-23 04:48:47.977065,1591.8791785240173,1591.8791785240173,22.53357684298248,19.708764676638637,25.37587086694606,102.64842077247295,83.27486128919978,21.787335802908018,7870567,144231.25921765607,inf,0.8547707433973013,5.803181593571111e-05,0.0022888869111196528,2.1036561094337556e-06,22174.16705983094,0.0,125.0,False,0.6688628425220114,0.00017463012237941834,0.03795437316658164,3.98169629154463e-05,,,136.0,False,1.10568726118765,0.004845916184278279,1.251565325985687,,151449.0,151614.0,5390,DL1_datacheck_20250922.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL1/20250922/v0.11/tailcut84/dl1_LST-1.Run21949.0053.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL2/20250922/v0.11/tailcut84/nsb_tuning_0.22/dl2_LST-1.Run21949.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL3/20250922/v0.11/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.7_thetacont0.7/irf_interp/dl3_LST-1.Run21949.fits,50.0,42.20000076293945,2025-09-24 19:40:06,67.46642315701753,8.0,4.0,1.862562638661343,70.90171350785211,9.939546963301307,0.0013034670096091724,0.40467704740510746,2.3584766576619196,1.8836373418894983,0.002736489599341535,1.3124758925795043e-05,4944.198721976847,3042.058131880351,35.55482895474949,28.07086546792883,1.0048235883814978,inf,-1.9839473227162532,inf,35.12182046687133,32.57057930353031,1.042845643518426,inf,-1.957799514228957,0.4794874000363922,296.91474855792745,144231.25921765598,0.18636949148127802,0.015418733632267428,0.07811461431052176,0.020627176979777506,1.0157386650071583,0.09599967061960125,1923.9083744422821,11.91826170315669,1.369744992757113,8.918027885651677,788.2606972090545,85.18885175028949,10.052163824698754,14.428097036853895,10.221454895738662,8.08,1.18,12.0,-38.63521199621616,0.7399594975838835,0.43974982025904563,,0.4037019899963632,ly_b3,1.251565325985687,
21950,133,2025-09-23 05:15:35.233235,1191.3432438373566,1180.2754357182894,17.945924133273582,15.895170023653534,20.02662509864699,107.09288533369283,83.98255869432133,22.245601172048953,7547622,0.9197862070466555,0.014240902585390814,0.9243253950638556,9.944517059040164e-06,0.0013469791017668392,2.0948866898249067e-06,6622.120103745472,0.0,129.0,False,0.9094715711452639,6.672249854112681e-05,0.017269026795971962,2.504974072235619e-05,,,129.0,False,1.074983239177972,0.0016238434216418185,1.0540357474277462,,111685.0,111800.0,3939,DL1_datacheck_20250922.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL1/20250922/v0.11/tailcut84/dl1_LST-1.Run21950.0042.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL2/20250922/v0.11/tailcut84/nsb_tuning_0.22/dl2_LST-1.Run21950.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL3/20250922/v0.11/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.7_thetacont0.7/irf_interp/dl3_LST-1.Run21950.fits,50.01774665404788,42.20000076293945,2025-09-24 19:40:06,72.05407586672642,8.0,4.0,1.8958171545520146,71.24307425773044,9.90046570297292,0.001533407939211116,0.40811860032429487,2.418735514754838,1.9392209138903915,0.004097232216469619,3.9279985195913634e-05,6394.7971563152,4422.753233717165,37.83702582647619,40.086374674125985,1.5278295969773534,0.024246920077999425,-2.266936578994696,0.09710893629330919,37.54162059570931,44.11111763010969,1.5638928307842261,0.024818919394896014,-2.2507595103495848,0.5093680232310701,401.6313213001941,0.9197862070466555,0.195209297051535,0.01714186266367101,0.07836446949787419,0.020471443289742153,1.0123209351426206,0.09537673066708992,1983.3443406716333,12.712044332238882,1.4414362080151142,8.808911957664492,788.3048559522382,84.4802825711055,12.133001675436375,17.57208849137094,12.558627319566746,1.7759729498780406,1.1799999999999997,12.0,-38.24278834106458,0.9491844530461845,0.5267716987370917,,0.3965912964994379,ly_b3,1.0540357474277462,
21951,48,2025-09-23 05:35:45.080441,438.57922101020813,433.52343889574206,14.737160528670563,14.025575742662156,15.470634909782902,114.92009648633625,83.27863856241815,21.78774022655886,2719025,0.9212679665813077,0.014370892465958074,1.00818719507551,-0.00028565996992333713,0.0032185291922487915,1.2433589735914368e-05,1578.2383816394026,0.0,44.0,False,1.0251788253958258,-0.00035035259424750896,0.02813752196740967,0.00011585215741723517,,,44.0,False,1.0582491638893614,0.002516804211959165,1.0556922570321028,,41140.0,41194.0,1404,DL1_datacheck_20250922.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL1/20250922/v0.11/tailcut84/dl1_LST-1.Run21951.0006.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL2/20250922/v0.11/tailcut84/nsb_tuning_0.22/dl2_LST-1.Run21951.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL3/20250922/v0.11/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.7_thetacont0.7/irf_interp/dl3_LST-1.Run21951.fits,50.0,42.20000076293945,2025-09-24 19:40:06,75.26283947132944,8.0,4.0,1.8994837069208477,70.62438710253414,9.845090367098996,0.0014218263292566004,0.4060617112679647,2.3983244459946462,1.9292162969875348,0.004150101556585653,6.410873532056589e-05,6271.921552675028,4486.322596429982,37.402930936514025,41.149433724970386,1.5373661002927832,0.02538646682481845,-2.2794896227364982,0.10099641893406591,37.205130014927704,43.850533329212226,1.5610840636530252,0.025779181242781758,-2.2687760109360755,0.47963233561144736,402.053240102444,0.9212679665813077,0.1934160713429002,0.015526838868874878,0.07730245848134155,0.02024779854198787,1.0170035445935275,0.09535174671907543,1983.8617673914766,12.49490238074382,1.378820776449887,8.701885667608089,788.2691199870831,84.41866490539306,12.360425509923914,18.46763866213909,13.913060548576379,1.2800000000000002,1.1800000000000002,12.000000000000002,-38.012353023059056,0.9442593640803021,0.5617259914808415,,0.40059475891820084,ly_b3,1.0556922570321028,
22028,107,2025-09-26 04:42:22.626302,1200.722822189331,1200.722822189331,22.51319240742047,20.366781521873534,24.65474015259784,101.33291154313494,83.98147805051474,22.2454988196101,5995303,0.9881864080586298,0.00997481099733121,0.9837550830280338,3.770545370261262e-06,0.0012845921302664467,1.9441825948638285e-06,520.2730103431496,0.0,103.0,False,1.0278160882418133,2.692182526487008e-07,0.006668402810979627,9.71852851758752e-06,,,103.0,False,1.0142017927720766,0.001083740684044624,0.9727850896348753,,115166.0,115103.0,4100,DL1_datacheck_20250925.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL1/20250925/v0.11/tailcut1005/dl1_LST-1.Run22028.0087.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL2/20250925/v0.11/tailcut1005/nsb_tuning_0.38/dl2_LST-1.Run22028.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL3/20250925/v0.11/tailcut1005/nsb_tuning_0.38/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.38/src_indep/point/ring-wobble/gheff0.7_thetacont0.7/irf_interp/dl3_LST-1.Run22028.fits,61.69376636759637,41.52000045776367,2025-09-25 20:24:10,67.48680759257954,10.0,5.0,2.0572344008241905,72.54871908157104,9.98632183089723,0.001709166120328478,0.41074317758002055,2.6097484688483568,2.0859775853715123,0.00371125736519585,7.306178145697082e-07,4993.07824354375,3583.740494041752,47.192720760759286,25.638818820771142,1.5003732098514433,0.020404226433675586,-2.2619592884973914,0.0826584366187876,46.61480842082772,29.88047708087128,1.7144642266866312,0.021210308311128433,-2.235937820118921,0.5466723390380884,419.22458633832764,0.9881864080586298,0.20514737480511433,0.01736560238569065,0.08031140145352213,0.02015758161796461,1.0077506469804471,0.09547080301529308,2023.3278950394042,13.77905318646406,1.4103867502075123,9.300001948619347,788.6783609222592,58.42023982229871,6.513971454729186,7.921809545530015,6.716286021602553,0.08,0.44740287979102816,0.0,8.4688033990296,1.0277861244455286,0.5119401509052741,,0.39571410110337013,ly_b3,0.9727850896348753,
22029,102,2025-09-26 05:02:37.268528,1194.510214805603,1194.510214805603,17.808947501375897,15.758282442745141,19.882706749512167,108.97492662798547,83.27634348156876,21.78724354485117,5702834,1.0056212436425893,0.011987194383766936,0.9888357244611108,6.209180196345906e-06,0.0014291145878949697,1.8615703149322159e-06,500.89736018522336,0.0,97.0,False,0.9965720953944117,4.141876887041322e-05,0.011862116498425293,1.7408109717440486e-05,,,98.0,False,1.007525093192206,0.0014310968695802496,0.979435232200031,,113626.0,113745.0,4065,DL1_datacheck_20250925.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL1/20250925/v0.11/tailcut1005/dl1_LST-1.Run22029.0066.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL2/20250925/v0.11/tailcut1005/nsb_tuning_0.38/dl2_LST-1.Run22029.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL3/20250925/v0.11/tailcut1005/nsb_tuning_0.38/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.38/src_indep/point/ring-wobble/gheff0.7_thetacont0.7/irf_interp/dl3_LST-1.Run22029.fits,63.57085051535289,41.52000045776367,2025-09-25 20:24:10,72.19105249862409,10.0,5.0,2.0511980029375514,71.53233977442218,9.977228658711361,0.0018024405250014477,0.4119673754117258,2.5902760686187833,2.0761269718230215,0.0049077626490950195,2.7090591281037495e-05,4774.202789825527,3611.715451677495,48.14300889819795,25.665469558239295,1.5669458218543704,0.021738425592285674,-2.2877525599756963,0.08508063582981402,47.77349111978881,28.21458229524342,1.7584903462705892,0.022247840051799198,-2.2718313085345323,0.5027180769184341,422.1842168919422,1.0056212436425893,0.20457340629967544,0.01662030856634382,0.08036999631239566,0.020133606865697033,1.009429372303709,0.09372877607589689,2025.4399363345315,13.87014200860328,1.4456067029444069,8.378278823623816,788.7147743372299,59.08377467644025,4.69553391961679,5.752311655360206,4.659791175010145,0.0854999335695074,0.4712495017713053,0.0,8.80605202498105,1.0213074607320536,0.5013844572001773,,0.40262553176418153,ly_b3,0.979435232200031,
22030,100,2025-09-26 05:22:49.465009,1190.1360175609589,1190.1360175609589,14.054438251721574,12.107772265918271,16.03226448560585,114.62251682833273,83.98344577846888,22.245062356017097,5596738,1.000984812070781,0.011609218214747561,1.00511827201907,-1.4411514080964587e-05,0.0011228873084215512,1.11664129774673e-06,827.2524800650427,0.0,95.0,False,1.0296753411992443,-1.596276648297231e-05,0.008624963211538049,1.2569883752498981e-05,,,96.0,False,1.0034381898110722,0.00119026459257509,0.9802018346570381,,113907.0,113985.0,4201,DL1_datacheck_20250925.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL1/20250925/v0.11/tailcut1005/dl1_LST-1.Run22030.0031.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL2/20250925/v0.11/tailcut1005/nsb_tuning_0.38/dl2_LST-1.Run22030.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL3/20250925/v0.11/tailcut1005/nsb_tuning_0.38/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.38/src_indep/point/ring-wobble/gheff0.7_thetacont0.7/irf_interp/dl3_LST-1.Run22030.fits,64.15982517255912,41.52000045776367,2025-09-25 20:24:10,75.94556174827842,10.0,5.0,2.029577963207545,71.50042980562061,9.960804866555355,0.0017583552134515306,0.4118782538008642,2.5866240315362914,2.069080414649441,0.004736184627547629,1.739528991510516e-05,4702.603666654711,3607.5826095903244,48.883880855070764,25.609854808746555,1.572287729734677,0.022631838797696036,-2.268792115415767,0.0872571811881037,48.64670085134026,27.13417802943501,1.7492457356876527,0.02294543245871206,-2.259010045548289,0.47222382561420573,421.7543569340924,1.000984812070781,0.20546856430839197,0.0180771205904239,0.08139556853035076,0.022165046642986703,1.0069485532606313,0.09467415359728917,2025.1641399343364,13.924263972450348,1.3799585913451329,9.25618416958445,788.7184981132444,58.304288973811246,8.824074353197156,10.113008182586709,8.619280387637623,-0.011623333301859662,0.38154334770364484,0.0,9.142036236862667,1.0203779500813617,0.4893642881298365,,0.396954881454997,ly_b3,0.9802018346570381,
22049,94,2025-09-27 01:13:15.296818,1280.3528354167938,1280.3528354167938,67.05912257737705,64.80144281901974,69.3053252372121,76.27809960014532,83.95646360191388,22.255430389731533,5255352,0.9390553624271618,0.01659164106911482,0.942206460089452,7.496781084796348e-06,0.002426359962934397,3.4545943189810605e-06,221.7551150179916,4.078959392472825e-13,90.0,False,1.0244337494405242,-7.995286591359461e-05,0.008645901501238546,1.1841021174154038e-05,,,90.0,False,1.0560267397795298,0.002106973766142204,1.0278486159580535,,123530.0,123685.0,2382,DL1_datacheck_20250926.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL1/20250926/v0.11/tailcut1005/dl1_LST-1.Run22049.0078.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL2/20250926/v0.11/tailcut1005/nsb_tuning_0.38/dl2_LST-1.Run22049.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL3/20250926/v0.11/tailcut1005/nsb_tuning_0.38/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.38/src_indep/point/ring-wobble/gheff0.7_thetacont0.7/irf_interp/dl3_LST-1.Run22049.fits,61.97889933459798,43.52000045776367,2025-09-26 19:48:27,22.94087742262294,10.0,5.0,2.1152179796222246,70.2083392780299,9.79886401758527,0.0022259574790976532,0.4186679500918203,2.6689029372839874,2.135680985464054,0.004235621614503101,4.7525528853905906e-07,4104.612302662042,2336.063089223638,47.47179924909396,22.375818409051327,0.6255493967759033,0.013245752160333352,-2.5175317761237546,0.1295549530779299,42.23064143869177,34.71153285487873,1.6141116568766507,0.031092320921153885,-2.1989369813987607,0.47666122997540455,407.82403896920545,0.9390553624271618,0.20737082596828424,0.016408381999259408,0.08284689498675753,0.01874850179948954,1.0486390175437383,0.09808555439545105,2052.012902000421,15.433810491335494,1.2556032663102632,10.895186041530653,791.2621778788323,29.938589315494635,12.625678048018816,14.421314485005094,12.530822279300482,0.08738902361529707,0.5110835354229456,0.0,5.589319644312291,0.9738124981554853,0.5351332744101603,,0.3830982424619731,ly_b3,1.0278486159580535,
22050,88,2025-09-27 01:34:50.546208,1204.3598396778107,1204.3598396778107,62.12595694061684,59.96670175235495,64.23132789426211,79.09226527028187,83.25521426493978,21.79437136152398,4884449,0.9564981095276802,0.013303908301640554,0.9501478294074299,1.0510485976018533e-05,0.002003376956924715,2.9518217069471662e-06,105.28670999778019,0.05803236982309745,84.0,False,0.9388013730440207,9.49565120979372e-06,0.009563510547483537,1.3777530265561008e-05,,,84.0,False,1.045568512961441,0.0017333570696268718,1.0587985429383289,,116271.0,116439.0,2718,DL1_datacheck_20250926.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL1/20250926/v0.11/tailcut1005/dl1_LST-1.Run22050.0085.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL2/20250926/v0.11/tailcut1005/nsb_tuning_0.38/dl2_LST-1.Run22050.h5,/fefs/onsite/data/lst-pipe/LSTN-01/DL3/20250926/v0.11/tailcut1005/nsb_tuning_0.38/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.38/src_indep/point/ring-wobble/gheff0.7_thetacont0.7/irf_interp/dl3_LST-1.Run22050.fits,63.13267037319682,43.52000045776367,2025-09-26 19:48:27,27.874043059383162,10.0,5.0,2.048016680712358,70.089857206131,9.778334857335032,0.0020729697347640946,0.4173388600958132,2.5941756445017403,2.073316932229155,0.0038854031158870295,6.955828111287685e-05,4055.6392193438496,2695.742495754873,48.23972498323318,24.231880605018013,0.8000807711222755,0.014014221748514136,-2.481854695565415,0.10655284233513614,42.74434881282994,35.54845662388012,1.6486121120818449,0.026206824674177943,-2.217929319001873,0.5322102581659982,411.851201054584,0.9564981095276802,0.20427611626138614,0.017180195010180827,0.0794973935415416,0.018303344339227774,1.0447306885294696,0.09725491468423915,2055.161020068684,15.324614697248474,1.293499255009005,10.991661459460499,791.1737052873747,32.997844440286876,10.178538483427477,12.281835469765461,10.312490771904983,0.08000000000000002,0.5960188552351543,0.0,5.939274495162286,0.943225004485945,0.5044580732286603,,0.41497950150455976,ly_b3,1.0587985429383289,
