obs_id,temperature,humidity,wind_speed,tng_dust,tng_seeing,rain
2115,9.504034143612632,47.060357657615484,13.644276068670209,0.06,0.93,0.0
2116,9.519222399034058,47.22806758401482,12.353261219402693,0.06,0.9300000000000002,0.0
2117,9.685777117453679,46.634081684543425,13.620828607360995,0.06496151419608395,0.9101539432156645,0.0
2130,14.198131858714047,11.45114089346736,7.98045850745758,0.11,0.6599999999999999,0.0
2131,14.139955997744645,11.709609522627233,8.36880663075422,0.1316267651206127,0.5807018612244202,0.0
2132,14.07945425722359,11.41679464800476,8.274432898720601,0.14,0.55,0.0
2133,14.172142266063833,11.121956209047587,8.495169735915233,0.14,0.55,0.0
2134,13.340812807144452,12.859560411012753,10.60544271025331,0.07013919904203628,0.5402087985630544,0.0
2137,12.720892764693396,14.271730136333787,13.205705853410691,0.23841437422011294,1.6165844416715123,0.0
2138,12.757056563998608,13.511764073988731,16.016004430330547,0.29,1.8,0.0
2139,12.641220369155134,13.011065749398036,14.079458982048992,0.18092245715562083,1.7138861503860165,0.0
2140,12.55417422893823,14.033407532310097,12.087727282566682,0.09999999999999999,1.6500000000000001,0.0
2141,12.557326867166509,14.551616464282498,13.790967727871907,0.10460315337210106,1.369207644301837,0.0
2142,12.54775691124402,14.879369080428349,12.201736141698573,0.11,1.04,0.0
2143,12.552457589846563,14.617812627589615,13.325118396362045,0.11,1.04,0.0
2144,12.58390141124987,14.564461251773748,14.035625754022037,0.2013967988146933,0.9059513617384499,0.0
2177,18.314435402709726,9.247987155355839,13.832061352377785,1.1300000000000001,0.7400000000000002,0.0
2178,18.297194707276443,9.258532568254681,14.480781786533827,5.072110861009103,0.6902572762017779,0.0
2179,18.22724149836168,10.289921701748137,11.814883678356143,7.470000000000001,0.6599999999999999,0.0
2180,18.22131494280571,10.588197206912898,11.03339891155066,7.47,0.6600000000000001,0.0
2181,17.819018818985242,9.710959944440317,10.556382077564555,12.578390743980657,0.6394154839060552,0.0
2182,17.769603372382065,9.455687690848082,9.312978929388223,22.360000000000003,0.6,0.0
2185,17.28907119655282,7.359937128843548,18.56735954371993,13.810000000000004,1.0899999999999999,0.0
2189,17.47655275865376,8.41347674401077,18.613297517481048,13.82,2.33,0.0
2190,17.61276245137108,8.702654512580454,20.658436897618532,13.82,2.33,0.0
2191,17.629935376176363,8.193628097180403,20.078758349881827,12.546048575061144,2.182295486963611,0.0
2193,17.4339987805102,8.279696484268504,15.648292162200727,12.44,2.17,0.0
2194,17.564310075483284,10.48712862855766,17.71398148358171,12.440888793304191,2.1691309576581244,0.0
2195,17.652726827775012,10.238144251321383,18.292180874094427,12.89,1.7300000000000002,0.0
2196,17.624847930568308,10.59334614408912,17.23204980657344,12.89,1.7300000000000002,0.0
2202,16.070013195232036,11.019047166569933,8.520681294097667,1.1138200135189564,0.6152845165651277,0.0
2203,15.697132394491637,11.290519296237548,6.788166540388126,0.6399999999999999,0.6,0.0
2205,16.151972607676058,7.462302555652997,7.622057034180283,0.64,0.6,0.0
2206,15.721255503869813,6.3491830657407204,8.383659216084007,0.6945666229228552,0.6545666229228553,0.0
2207,16.189339734832064,5.410453942620741,7.602767034983501,0.7,0.6599999999999999,0.0
2208,15.745640957919782,7.364558552514238,8.801039649601737,0.23,0.7100000000000001,0.0
2209,15.546240146779711,8.36297676242941,9.258670257706557,0.23000000000000004,0.7099999999999999,0.0
2210,16.41450611138272,7.711414358606769,10.278325174755361,0.23000000000000004,0.7099999999999999,0.0
2211,16.35,9.180000000000001,12.59,0.23,0.71,0.0
2212,16.18109994114601,9.444772190544452,11.163902788506373,0.23000000000000004,0.7100000000000001,0.0
2214,16.0081055970755,8.566503768638201,12.658691193742403,0.35,0.87,0.0
2215,16.102622814503853,8.716887222129683,12.61021431628139,0.35000000000000003,0.87,0.0
2216,16.191303330626596,9.138415725343755,11.290907523651748,0.35000000000000003,0.87,0.0
